request_id,student_id,book_id,loan_date,return_date
4129,1206,58,2023-05-30,2023-06-24
4130,1622,61,2022-07-03,2022-07-24
4131,2307,29,2020-04-17,2020-05-17
4132,4888,94,2021-07-04,2021-07-24
4133,1470,50,2019-09-27,2019-10-04
4134,2930,91,2022-02-09,2022-02-24
4135,2998,90,2023-11-19,2023-12-03
4136,3372,27,2020-03-14,2020-04-12
4137,2707,23,2022-05-08,2022-05-22
4138,3587,89,2023-04-19,2023-05-15
4139,2231,6,2022-02-06,2022-03-05
4140,1432,44,2021-05-20,2021-05-30
4141,1727,2,2021-11-28,2021-12-11
4142,2535,32,2019-10-16,2019-11-15
4143,1802,56,2021-08-11,2021-08-18
4144,4842,41,2020-09-11,2020-09-26
4145,4901,40,2023-12-03,2023-12-29
4146,4356,36,2022-10-26,2022-11-23
4147,4342,9,2021-05-07,2021-05-23
4148,3596,68,2023-10-15,2023-10-30
4149,4027,54,2023-03-12,2023-03-29
4150,2695,26,2020-12-10,2021-01-03
4151,3906,10,2021-01-24,2021-02-11
4152,3236,40,2021-06-21,2021-07-21
4153,2798,25,2021-04-20,2021-05-06
4154,4989,50,2021-12-06,2021-12-27
4155,2230,95,2023-07-07,2023-07-29
4156,2249,79,2021-05-11,2021-05-31
4157,1045,42,2021-10-03,2021-11-02
4158,1992,51,2023-11-09,2023-11-28
4159,4438,24,2019-11-20,2019-12-19
4160,4933,62,2023-02-05,2023-02-17
4161,3514,48,2024-01-29,2024-02-27
4162,1825,25,2023-05-10,2023-05-31
4163,4434,1,2020-03-17,2020-03-27
4164,2655,23,2020-07-25,2020-08-21
4165,4320,18,2022-03-24,2022-04-05
4166,4503,5,2019-07-31,2019-08-19
4167,2247,7,2019-10-13,2019-11-07
4168,2801,44,2022-03-13,2022-03-31
4169,1885,61,2020-09-08,2020-09-27
4170,3191,15,2024-01-07,2024-01-17
4171,3897,13,2022-05-15,2022-06-02
4172,1285,69,2022-05-25,2022-06-20
4173,4661,29,2019-08-01,2019-08-17
4174,1129,84,2021-05-08,2021-05-28
4175,3093,40,2020-03-29,2020-04-13
4176,3752,37,2021-10-24,2021-11-02
4177,4790,13,2023-12-06,2023-12-29
4178,2611,86,2021-10-19,2021-11-06
4179,1325,11,2021-10-01,2021-10-11
4180,3891,93,2019-06-17,2019-07-11
4181,4521,35,2019-09-03,2019-09-20
4182,3800,39,2019-11-02,2019-11-17
4183,1348,92,2021-02-04,2021-02-28
4184,2294,88,2020-05-08,2020-06-06
4185,2586,73,2023-01-06,2023-01-22
4186,3026,72,2022-07-29,2022-08-24
4187,2994,16,2023-07-14,2023-07-22
4188,4260,97,2022-11-25,2022-12-06
4189,3228,69,2021-02-15,2021-03-09
4190,2818,15,2023-04-21,2023-05-10
4191,3077,51,2019-09-23,2019-10-03
4192,3599,48,2019-08-30,2019-09-21
4193,2095,27,2022-01-28,2022-02-18
4194,1288,8,2022-11-02,2022-11-10
4195,3901,5,2021-09-25,2021-10-06
4196,3563,75,2020-10-05,2020-10-19
4197,2637,62,2024-01-16,2024-02-10
4198,4405,97,2023-03-01,2023-03-20
4199,2835,83,2022-02-05,2022-02-16
4200,2645,70,2020-07-31,2020-08-14
4201,4492,58,2021-12-05,2021-12-14
4202,4852,63,2020-04-07,2020-05-07
4203,1421,93,2024-01-26,2024-02-19
4204,3277,78,2022-04-07,2022-04-24
4205,1628,68,2023-04-04,2023-04-30
4206,4117,68,2020-12-28,2021-01-23
4207,2310,94,2020-12-16,2021-01-14
4208,1366,50,2021-05-20,2021-06-03
4209,2348,47,2020-12-13,2020-12-25
4210,2885,41,2022-03-09,2022-03-28
4211,4124,50,2021-08-12,2021-08-19
4212,2527,30,2021-11-23,2021-12-17
4213,2319,86,2023-11-27,2023-12-19
4214,3105,60,2021-08-26,2021-09-18
4215,4337,89,2022-06-11,2022-06-30
4216,2180,11,2021-03-05,2021-03-31
4217,2587,88,2021-07-30,2021-08-28
4218,1221,22,2019-11-16,2019-12-13
4219,2535,62,2022-04-05,2022-04-13
4220,3787,24,2020-03-19,2020-04-09
4221,4552,37,2020-07-12,2020-08-09
4222,2247,1,2024-02-17,2024-02-26
4223,2081,5,2023-05-25,2023-06-09
4224,2429,71,2020-01-11,2020-02-03
4225,2518,91,2020-09-22,2020-10-07
4226,4040,82,2020-11-09,2020-11-18
4227,1474,40,2023-09-05,2023-09-21
4228,3297,80,2022-06-06,2022-06-24
4229,1041,50,2023-11-01,2023-11-29
4230,2718,65,2024-02-13,2024-03-02
4231,4628,81,2022-02-16,2022-02-23
4232,3960,29,2022-04-27,2022-05-11
4233,1334,61,2023-01-07,2023-01-21
4234,1326,11,2024-04-03,2024-04-26
4235,1975,10,2022-10-30,2022-11-19
4236,1359,44,2021-05-27,2021-06-24
4237,4769,31,2023-04-18,2023-05-04
4238,2176,9,2023-03-24,2023-04-04
4239,2500,70,2021-03-12,2021-04-05
4240,4205,38,2022-07-28,2022-08-27
4241,3244,40,2022-09-16,2022-10-07
4242,3306,9,2023-09-18,2023-09-30
4243,3228,23,2023-11-14,2023-11-23
4244,2114,25,2020-11-24,2020-12-20
4245,2955,58,2023-06-04,2023-06-13
4246,3472,71,2021-05-07,2021-05-18
4247,4714,63,2019-09-25,2019-10-22
4248,2568,62,2022-08-28,2022-09-17
4249,2649,29,2022-04-21,2022-05-12
4250,1682,95,2020-02-22,2020-03-07
4251,3114,47,2022-11-24,2022-12-04
4252,1299,77,2019-12-06,2019-12-16
4253,2192,76,2024-02-18,2024-03-04
4254,4770,56,2022-09-01,2022-09-18
4255,4894,21,2021-07-24,2021-08-08
4256,1557,52,2023-08-15,2023-08-24
4257,1285,25,2022-06-05,2022-07-03
4258,1635,72,2021-12-12,2022-01-09
4259,3738,64,2022-10-15,2022-11-09
4260,1057,29,2020-09-27,2020-10-21
4261,3889,18,2019-11-29,2019-12-27
4262,1252,7,2024-04-01,2024-04-10
4263,2964,10,2020-11-10,2020-12-01
4264,4547,48,2024-01-15,2024-02-01
4265,1402,26,2019-10-20,2019-11-08
4266,2579,66,2022-06-04,2022-07-02
4267,3047,12,2023-09-02,2023-09-09
4268,4502,67,2019-07-30,2019-08-28
4269,2889,32,2021-08-12,2021-09-09
4270,1193,9,2023-08-26,2023-09-03
4271,3819,77,2024-03-22,2024-04-06
4272,4099,30,2020-09-09,2020-09-25
4273,4001,40,2023-12-30,2024-01-09
4274,2518,19,2022-05-24,2022-06-03
4275,2747,75,2020-05-16,2020-06-14
4276,2666,1,2021-03-14,2021-04-12
4277,2340,80,2021-09-04,2021-09-17
4278,4839,45,2021-08-14,2021-09-03
4279,1754,71,2020-08-04,2020-09-02
4280,1945,89,2022-11-25,2022-12-11
4281,1886,30,2019-07-31,2019-08-11
4282,4941,55,2022-08-15,2022-09-02
4283,2590,8,2023-07-01,2023-07-08
4284,3312,75,2020-03-22,2020-04-20
4285,1473,80,2021-02-07,2021-02-24
4286,1469,57,2024-02-10,2024-02-20
4287,3269,8,2019-10-20,2019-11-16
4288,3168,67,2021-08-05,2021-09-04
4289,1353,63,2020-05-07,2020-05-19
4290,2138,6,2022-10-04,2022-10-18
4291,3323,39,2022-09-20,2022-10-08
4292,1318,67,2023-11-26,2023-12-24
4293,2166,85,2020-12-15,2021-01-03
4294,3972,58,2019-06-01,2019-06-21
4295,1116,92,2023-02-27,2023-03-23
4296,2462,67,2023-11-20,2023-11-29
4297,1808,69,2022-12-15,2023-01-11
4298,1671,22,2023-02-23,2023-03-17
4299,4179,62,2023-01-28,2023-02-06
4300,1715,58,2022-12-16,2023-01-11
4301,2931,16,2024-04-13,2024-05-05
4302,2683,13,2022-05-04,2022-05-29
4303,3187,43,2020-12-23,2021-01-10
4304,4314,64,2020-06-28,2020-07-22
4305,4477,93,2023-03-25,2023-04-17
4306,3044,36,2020-01-16,2020-02-03
4307,4647,11,2021-04-18,2021-05-02
4308,2611,76,2020-04-26,2020-05-11
4309,2537,37,2020-05-23,2020-06-19
4310,2379,74,2022-05-31,2022-06-25
4311,1491,64,2022-04-16,2022-04-23
4312,3397,70,2024-02-29,2024-03-14
4313,2257,71,2020-07-01,2020-07-29
4314,1446,49,2022-05-25,2022-06-20
4315,3065,12,2021-08-14,2021-08-21
4316,4714,5,2020-10-09,2020-11-01
4317,4512,88,2022-10-25,2022-11-13
4318,2037,37,2020-09-10,2020-10-06
4319,3307,63,2021-05-06,2021-06-05
4320,1840,100,2021-08-09,2021-09-03
4321,2333,80,2022-05-23,2022-06-10
4322,4154,38,2024-04-11,2024-04-25
4323,3117,63,2019-12-31,2020-01-24
4324,3657,52,2020-12-15,2020-12-28
4325,2306,49,2020-11-27,2020-12-21
4326,4158,5,2020-03-23,2020-04-15
4327,1415,54,2023-01-06,2023-02-02
4328,3009,29,2021-03-05,2021-03-29
4329,4277,45,2022-06-14,2022-07-10
4330,4100,61,2022-06-14,2022-06-22
4331,1470,95,2020-05-07,2020-06-01
4332,1607,60,2023-01-17,2023-02-14
4333,3741,20,2021-01-11,2021-01-25
4334,3730,100,2022-07-27,2022-08-18
4335,2890,5,2023-10-16,2023-11-13
4336,3227,26,2022-03-20,2022-04-12
4337,2746,30,2019-07-18,2019-07-29
4338,2908,16,2024-01-28,2024-02-18
4339,4588,6,2019-11-29,2019-12-24
4340,4243,72,2021-01-20,2021-02-19
4341,3833,72,2020-03-21,2020-04-11
4342,4593,58,2021-06-10,2021-07-01
4343,2227,54,2020-10-19,2020-11-09
4344,4243,60,2019-05-19,2019-06-17
4345,3678,40,2023-12-17,2023-12-30
4346,4550,30,2022-08-07,2022-08-17
4347,1380,33,2023-10-31,2023-11-08
4348,3795,27,2022-12-01,2022-12-24
4349,3318,82,2020-12-29,2021-01-21
4350,2666,5,2020-10-20,2020-11-16
4351,4864,19,2022-04-22,2022-05-18
4352,1869,81,2022-07-06,2022-07-18
4353,1131,58,2022-02-18,2022-03-01
4354,3256,57,2022-02-02,2022-02-25
4355,4501,57,2023-09-01,2023-09-22
4356,4311,19,2019-06-26,2019-07-15
4357,4703,88,2019-07-23,2019-08-14
4358,1892,73,2024-02-04,2024-02-18
4359,4035,96,2024-02-18,2024-03-05
4360,4063,8,2020-10-25,2020-11-17
4361,4087,94,2019-09-04,2019-09-13
4362,1406,86,2019-11-09,2019-11-19
4363,4621,74,2019-06-24,2019-07-23
4364,3213,75,2021-12-02,2021-12-13
4365,1900,29,2021-03-10,2021-03-28
4366,2293,40,2019-07-13,2019-08-03
4367,4211,9,2022-04-18,2022-05-05
4368,1751,4,2019-12-16,2020-01-11
4369,3976,32,2022-11-24,2022-12-03
4370,3325,95,2020-12-04,2020-12-25
4371,4614,24,2022-02-08,2022-03-05
4372,3845,77,2024-02-28,2024-03-11
4373,4400,44,2019-10-10,2019-11-04
4374,1780,17,2020-04-10,2020-04-25
4375,1691,27,2021-01-31,2021-02-07
4376,1884,22,2020-10-03,2020-10-31
4377,2956,31,2023-01-27,2023-02-05
4378,2691,1,2023-12-29,2024-01-26
4379,1291,96,2022-01-19,2022-02-03
4380,2304,71,2023-06-08,2023-06-17
4381,3691,54,2020-01-07,2020-01-27
4382,3946,42,2022-01-15,2022-02-10
4383,3006,67,2019-07-11,2019-08-01
4384,2982,47,2022-08-22,2022-09-18
4385,4106,94,2020-03-05,2020-03-25
4386,3232,50,2021-11-29,2021-12-29
4387,1249,24,2024-02-16,2024-03-15
4388,4173,78,2020-01-21,2020-02-11
4389,2624,97,2022-09-16,2022-09-25
4390,2201,23,2021-02-28,2021-03-20
4391,2570,84,2019-11-25,2019-12-20
4392,2192,55,2023-06-21,2023-07-18
4393,1609,42,2023-10-08,2023-11-07
4394,1713,97,2020-09-22,2020-10-05
4395,4410,81,2021-01-15,2021-01-24
4396,4667,29,2023-01-27,2023-02-04
4397,3982,46,2020-09-12,2020-09-22
4398,2441,32,2022-06-19,2022-07-09
4399,1866,55,2021-07-06,2021-07-15
4400,2338,23,2021-09-13,2021-09-27
4401,1721,89,2021-03-18,2021-04-01
4402,4223,34,2021-10-24,2021-11-08
4403,2468,24,2024-01-19,2024-02-02
4404,1804,11,2021-02-22,2021-03-21
4405,4369,65,2024-02-20,2024-03-15
4406,4761,22,2021-05-15,2021-06-05
4407,1029,47,2021-08-26,2021-09-06
4408,2164,63,2021-11-08,2021-11-30
4409,1006,85,2021-10-29,2021-11-25
4410,2746,19,2020-12-23,2021-01-22
4411,1240,89,2023-02-23,2023-03-17
4412,2156,67,2021-01-16,2021-02-03
4413,1722,25,2021-01-09,2021-01-18
4414,4681,72,2023-08-05,2023-08-23
4415,3817,35,2022-04-23,2022-05-13
4416,2998,92,2022-06-18,2022-06-27
4417,1176,51,2020-05-16,2020-06-07
4418,1180,96,2022-07-27,2022-08-23
4419,2474,81,2020-06-16,2020-07-14
4420,1686,10,2023-11-29,2023-12-15
4421,2698,20,2021-09-04,2021-09-18
4422,2105,21,2020-06-01,2020-06-10
4423,4492,49,2021-08-26,2021-09-23
4424,4910,18,2021-08-09,2021-08-17
4425,4109,88,2022-05-08,2022-05-31
4426,4573,64,2021-11-15,2021-11-25
4427,1981,3,2022-07-16,2022-08-05
4428,4856,37,2020-01-26,2020-02-23
4429,1492,37,2021-04-03,2021-04-12
4430,2859,19,2020-11-16,2020-11-24
4431,3824,100,2023-03-31,2023-04-25
4432,1803,12,2023-01-27,2023-02-25
4433,4297,7,2023-05-01,2023-05-27
4434,1758,97,2021-08-12,2021-08-31
4435,2845,51,2022-08-30,2022-09-26
4436,1203,1,2020-02-16,2020-03-15
4437,1445,40,2022-01-29,2022-02-24
4438,3228,91,2023-12-27,2024-01-23
4439,3393,37,2021-11-18,2021-12-13
4440,2090,65,2022-05-09,2022-06-05
4441,1412,56,2023-03-29,2023-04-16
4442,2939,55,2023-05-16,2023-06-14
4443,2723,36,2020-01-12,2020-01-19
4444,3604,1,2020-01-29,2020-02-05
4445,2700,4,2024-04-12,2024-05-04
4446,2803,56,2021-10-27,2021-11-13
4447,4277,40,2022-10-10,2022-11-04
4448,3943,60,2021-03-06,2021-03-19
4449,2825,52,2019-11-05,2019-11-21
4450,4460,49,2020-12-04,2020-12-28
4451,3864,73,2020-03-06,2020-03-31
4452,4758,78,2022-02-17,2022-03-10
4453,4489,60,2021-09-26,2021-10-26
4454,2183,12,2024-02-09,2024-03-04
4455,3498,8,2021-08-31,2021-09-13
4456,1171,87,2023-03-12,2023-03-25
4457,4818,5,2019-12-03,2019-12-11
4458,4783,49,2023-03-06,2023-03-27
4459,3550,36,2020-08-21,2020-09-09
4460,1809,69,2022-07-31,2022-08-19
4461,4240,100,2024-01-07,2024-02-02
4462,1192,13,2020-02-26,2020-03-26
4463,1314,41,2021-02-14,2021-03-08
4464,4607,59,2023-02-28,2023-03-30
4465,2020,94,2022-10-13,2022-10-30
4466,2111,29,2021-02-27,2021-03-19
4467,3805,25,2022-10-06,2022-10-14
4468,3892,55,2019-05-20,2019-06-12
4469,1155,1,2022-07-01,2022-07-11
4470,3831,2,2024-05-03,2024-05-29
4471,4023,72,2020-02-08,2020-03-01
4472,2192,24,2020-01-18,2020-02-11
4473,2821,100,2021-08-11,2021-09-02
4474,4411,27,2022-06-07,2022-07-01
4475,3592,53,2023-11-28,2023-12-06
4476,4708,74,2021-11-22,2021-12-14
4477,3485,60,2019-07-12,2019-08-01
4478,4745,85,2020-01-30,2020-02-24
4479,3469,78,2023-04-23,2023-05-02
4480,2732,21,2021-10-07,2021-11-06
4481,4998,55,2023-06-27,2023-07-17
4482,1647,75,2019-08-08,2019-08-19
4483,1431,9,2022-12-11,2022-12-25
4484,2185,93,2019-06-19,2019-07-03
4485,1744,94,2020-02-07,2020-03-03
4486,2791,83,2022-04-14,2022-04-27
4487,1154,37,2023-05-01,2023-05-18
4488,3155,21,2022-03-12,2022-03-30
4489,1995,50,2019-11-08,2019-12-02
4490,2117,20,2020-12-06,2020-12-16
4491,4725,35,2020-10-11,2020-11-09
4492,1293,36,2019-11-18,2019-12-05
4493,3170,75,2019-11-21,2019-12-19
4494,1228,35,2019-07-12,2019-08-11
4495,1888,98,2022-07-17,2022-08-05
4496,3422,31,2024-02-05,2024-02-16
4497,1831,89,2022-06-25,2022-07-16
4498,2314,10,2023-04-07,2023-04-29
4499,2775,39,2022-07-12,2022-07-30
4500,4109,2,2023-11-01,2023-11-08
4501,4336,95,2020-05-19,2020-06-06
4502,3798,2,2019-07-22,2019-08-19
4503,2989,73,2023-09-27,2023-10-04
4504,2177,74,2024-03-12,2024-04-08
4505,2020,49,2019-11-15,2019-12-01
4506,3774,53,2019-11-04,2019-12-01
4507,4585,24,2020-06-12,2020-06-29
4508,1119,46,2020-03-08,2020-04-04
4509,1177,53,2023-03-16,2023-04-03
4510,1990,1,2020-03-26,2020-04-03
4511,2884,43,2021-12-10,2021-12-21
4512,1776,78,2022-09-03,2022-09-21
4513,3881,86,2020-08-09,2020-08-22
4514,4126,13,2023-07-11,2023-07-31
4515,3575,42,2021-10-03,2021-10-24
4516,3617,34,2020-10-29,2020-11-16
4517,1379,7,2024-04-08,2024-04-23
4518,1886,29,2019-07-07,2019-07-17
4519,3555,94,2019-08-23,2019-09-15
4520,1775,44,2021-10-01,2021-10-13
4521,1398,18,2021-08-18,2021-09-03
4522,3477,9,2023-05-10,2023-05-26
4523,3243,30,2021-11-06,2021-11-21
4524,1502,72,2021-10-15,2021-11-09
4525,4664,9,2020-10-23,2020-11-11
4526,1586,40,2020-11-30,2020-12-13
4527,2470,18,2023-02-15,2023-02-22
4528,3172,73,2022-04-05,2022-04-15
4529,1103,6,2022-05-05,2022-05-17
4530,3302,16,2021-12-04,2021-12-27
4531,4629,77,2019-10-16,2019-10-25
4532,2562,18,2022-04-18,2022-04-29
4533,4625,19,2023-02-09,2023-02-28
4534,3349,25,2019-09-12,2019-09-23
4535,1854,34,2021-04-26,2021-05-11
4536,3836,24,2019-07-21,2019-08-16
4537,1529,6,2022-09-19,2022-10-04
4538,1295,59,2021-02-03,2021-02-28
4539,3167,33,2022-06-30,2022-07-13
4540,2297,22,2020-09-15,2020-10-04
4541,4860,20,2021-01-04,2021-01-28
4542,4913,21,2022-05-23,2022-06-09
4543,2030,27,2024-02-03,2024-02-28
4544,2894,43,2023-12-16,2023-12-25
4545,1979,25,2019-08-01,2019-08-31
4546,4727,42,2020-09-07,2020-09-20
4547,2335,65,2022-10-20,2022-11-02
4548,2594,17,2021-11-06,2021-11-14
4549,1131,80,2022-01-07,2022-01-21
4550,1901,28,2020-06-19,2020-07-14
4551,3302,45,2022-10-30,2022-11-07
4552,4686,65,2020-03-31,2020-04-14
4553,2918,76,2023-08-17,2023-09-07
4554,3200,9,2023-12-08,2023-12-19
4555,3233,74,2021-12-17,2022-01-03
4556,3401,35,2019-06-13,2019-07-13
4557,4913,40,2020-02-06,2020-02-21
4558,1974,96,2020-04-23,2020-05-12
4559,4268,24,2021-09-30,2021-10-09
4560,2036,9,2022-01-27,2022-02-04
4561,4747,20,2021-02-24,2021-03-21
4562,1185,25,2021-08-17,2021-09-07
4563,2813,77,2020-12-28,2021-01-13
4564,3986,76,2023-11-27,2023-12-12
4565,3872,16,2023-11-22,2023-12-22
4566,1739,96,2022-07-10,2022-08-02
4567,2715,49,2021-07-20,2021-08-02
4568,2849,60,2020-08-26,2020-09-22
4569,1359,30,2019-06-17,2019-06-29
4570,2113,63,2019-06-29,2019-07-28
4571,1093,66,2020-01-17,2020-01-29
4572,3692,28,2020-06-27,2020-07-06
4573,3410,57,2021-06-08,2021-06-30
4574,3280,43,2023-05-20,2023-06-05
4575,3467,59,2022-04-17,2022-05-07
4576,4674,78,2023-12-17,2024-01-02
4577,4076,37,2019-11-07,2019-11-23
4578,1499,9,2022-01-22,2022-01-31
4579,2110,43,2021-04-17,2021-05-08
4580,3268,9,2020-12-30,2021-01-22
4581,3859,3,2022-04-25,2022-05-10
4582,3949,73,2022-02-26,2022-03-14
4583,2442,54,2023-07-24,2023-08-18
4584,4959,19,2021-03-01,2021-03-22
4585,2108,47,2020-03-07,2020-03-27
4586,1638,16,2021-07-05,2021-07-16
4587,3779,75,2019-12-04,2019-12-17
4588,3653,18,2021-02-22,2021-03-14
4589,3879,36,2024-01-19,2024-02-18
4590,2074,48,2023-02-21,2023-03-13
4591,3763,93,2023-11-05,2023-11-27
4592,3138,39,2021-03-05,2021-04-03
4593,1781,54,2021-10-27,2021-11-17
4594,4306,42,2024-01-30,2024-02-17
4595,3124,3,2021-02-10,2021-02-28
4596,3897,14,2019-08-27,2019-09-14
4597,4186,5,2023-03-21,2023-04-10
4598,4856,84,2023-03-06,2023-03-18
4599,4649,38,2022-12-08,2022-12-31
4600,4590,76,2022-02-27,2022-03-25
4601,1394,59,2020-09-07,2020-10-01
4602,4915,72,2021-05-12,2021-06-07
4603,3199,85,2022-04-22,2022-05-22
4604,3987,40,2020-04-17,2020-05-06
4605,1116,78,2020-04-16,2020-04-27
4606,2840,45,2023-08-26,2023-09-14
4607,1456,65,2023-01-17,2023-02-01
4608,2457,81,2022-10-25,2022-11-16
4609,4698,80,2024-01-05,2024-01-14
4610,3586,17,2019-07-12,2019-08-05
4611,3473,73,2020-08-11,2020-08-31
4612,2848,21,2021-08-09,2021-08-19
4613,1458,83,2023-02-14,2023-03-15
4614,4708,67,2021-10-18,2021-10-27
4615,4888,87,2022-03-07,2022-03-14
4616,2395,36,2022-02-05,2022-02-12
4617,2504,85,2020-02-18,2020-03-07
4618,4863,16,2022-04-12,2022-04-24
4619,2578,93,2021-09-22,2021-10-17
4620,1218,91,2021-09-03,2021-09-17
4621,2416,34,2021-03-01,2021-03-10
4622,3264,43,2023-09-19,2023-10-15
4623,1196,81,2024-01-08,2024-01-25
4624,1123,75,2019-05-23,2019-06-06
4625,1874,3,2021-03-05,2021-03-28
4626,4027,20,2019-12-19,2019-12-30
4627,1937,94,2022-02-27,2022-03-26
4628,4183,21,2020-08-02,2020-09-01
4629,1808,19,2019-07-15,2019-08-03
4630,4674,71,2020-09-03,2020-09-13
4631,2858,65,2020-07-31,2020-08-30
4632,3723,8,2022-01-23,2022-02-05
4633,3579,71,2022-10-30,2022-11-16
4634,4033,11,2020-03-28,2020-04-27
4635,1053,89,2019-09-12,2019-10-03
4636,1517,65,2024-04-23,2024-05-12
4637,4876,89,2021-10-31,2021-11-27
4638,3535,48,2020-05-25,2020-06-23
4639,3188,55,2021-05-08,2021-05-16
4640,1545,88,2019-10-16,2019-11-06
4641,1597,16,2022-04-12,2022-04-27
4642,4549,95,2022-03-03,2022-03-18
4643,1148,84,2021-01-20,2021-02-07
4644,2580,73,2019-09-12,2019-10-10
4645,2074,81,2021-11-30,2021-12-07
4646,4758,63,2021-06-13,2021-07-01
4647,1453,15,2021-10-23,2021-11-14
4648,2742,53,2023-01-06,2023-02-02
4649,4471,10,2020-08-04,2020-08-11
4650,4226,71,2022-04-16,2022-05-05
4651,1376,67,2021-11-26,2021-12-17
4652,4678,82,2023-12-14,2023-12-26
4653,4624,61,2022-03-20,2022-04-17
4654,4452,1,2023-04-21,2023-05-10
4655,4819,24,2020-05-20,2020-06-05
4656,4666,19,2023-03-13,2023-04-03
4657,3694,80,2023-08-20,2023-09-04
4658,3853,8,2023-07-01,2023-07-16
4659,1514,91,2020-03-08,2020-04-04
4660,3189,46,2024-03-27,2024-04-26
4661,3996,67,2020-04-12,2020-04-27
4662,4883,42,2022-08-21,2022-08-30
4663,4010,18,2021-04-17,2021-05-02
4664,1863,4,2024-01-18,2024-02-15
4665,1636,72,2021-05-27,2021-06-10
4666,1757,88,2022-01-07,2022-01-29
4667,3987,42,2021-06-20,2021-07-09
4668,2891,99,2019-11-03,2019-11-22
4669,3851,40,2023-08-31,2023-09-16
4670,4293,35,2023-05-05,2023-05-14
4671,3421,5,2019-05-21,2019-06-07
4672,1080,47,2019-11-13,2019-12-01
4673,1327,8,2020-06-17,2020-07-14
4674,1034,17,2021-02-21,2021-03-23
4675,2557,34,2019-11-30,2019-12-30
4676,1344,22,2023-02-25,2023-03-06
4677,4141,31,2022-10-11,2022-11-09
4678,3490,6,2023-09-09,2023-09-24
4679,3257,36,2021-06-06,2021-06-13
4680,3029,66,2023-04-28,2023-05-16
4681,4333,58,2020-01-08,2020-02-05
4682,4633,85,2021-06-12,2021-06-20
4683,3206,9,2019-05-15,2019-06-06
4684,4937,47,2020-06-02,2020-06-14
4685,1756,64,2022-05-05,2022-05-26
4686,2418,78,2020-10-18,2020-11-14
4687,3688,94,2021-12-07,2022-01-01
4688,1207,25,2019-10-21,2019-11-07
4689,3306,93,2019-09-15,2019-09-23
4690,2704,22,2023-10-10,2023-11-06
4691,3320,22,2021-12-23,2022-01-18
4692,3989,31,2023-01-04,2023-01-26
4693,2738,66,2020-11-05,2020-11-14
4694,2236,66,2021-05-13,2021-06-08
4695,4940,96,2020-09-28,2020-10-22
4696,2915,85,2024-02-29,2024-03-20
4697,3446,73,2020-12-12,2020-12-29
4698,2311,25,2021-08-14,2021-08-28
4699,4007,18,2023-10-02,2023-10-28
4700,1513,86,2021-06-29,2021-07-18
4701,3229,30,2021-02-14,2021-03-16
4702,4008,79,2019-08-14,2019-09-01
4703,3957,46,2020-09-14,2020-09-25
4704,1595,69,2024-03-10,2024-03-26
4705,2991,51,2022-09-11,2022-09-25
4706,3965,16,2024-03-20,2024-04-19
4707,3229,52,2019-06-07,2019-06-15
4708,4979,98,2020-10-31,2020-11-19
4709,3672,20,2020-03-16,2020-04-02
4710,2042,93,2020-03-12,2020-03-22
4711,3999,65,2020-08-07,2020-08-29
4712,1884,43,2023-12-12,2024-01-07
4713,3172,40,2023-07-15,2023-07-31
4714,1434,87,2020-08-15,2020-08-25
4715,4543,23,2023-11-18,2023-12-12
4716,3288,39,2022-10-29,2022-11-27
4717,3025,11,2022-12-17,2023-01-05
4718,1634,72,2020-10-06,2020-10-29
4719,1581,6,2021-05-20,2021-06-02
4720,1696,47,2023-06-15,2023-06-28
4721,1086,43,2023-05-23,2023-06-03
4722,4437,11,2022-09-20,2022-10-15
4723,1435,99,2020-05-29,2020-06-27
4724,4645,73,2021-11-29,2021-12-24
4725,3043,100,2020-04-22,2020-05-19
4726,1682,69,2022-12-03,2022-12-22
4727,2150,55,2020-07-07,2020-08-06
4728,4656,55,2021-09-08,2021-10-03
4729,2114,70,2023-11-28,2023-12-15
4730,1677,59,2021-04-23,2021-05-23
4731,3083,32,2022-11-29,2022-12-12
4732,1479,11,2019-07-08,2019-08-07
4733,4137,80,2021-04-07,2021-04-24
4734,3870,70,2019-06-21,2019-07-07
4735,1428,17,2020-02-18,2020-03-08
4736,1429,70,2019-07-29,2019-08-14
4737,2434,43,2020-04-08,2020-05-03
4738,2353,9,2021-08-27,2021-09-08
4739,1348,55,2022-05-01,2022-05-09
4740,2818,10,2020-01-29,2020-02-06
4741,3566,82,2020-02-11,2020-02-29
4742,3372,5,2024-04-11,2024-04-21
4743,1161,24,2021-09-13,2021-09-29
4744,3391,40,2021-08-21,2021-09-18
4745,3065,87,2022-12-26,2023-01-21
4746,1568,67,2024-03-15,2024-04-10
4747,3785,34,2021-09-27,2021-10-12
4748,4843,44,2023-06-09,2023-06-30
4749,3696,4,2023-11-11,2023-11-28
4750,2622,43,2023-03-11,2023-04-06
4751,3544,46,2023-04-22,2023-05-06
4752,1325,37,2023-10-06,2023-10-28
4753,3385,74,2020-01-07,2020-01-25
4754,2244,18,2023-03-13,2023-04-01
4755,1241,96,2020-01-26,2020-02-05
4756,2892,15,2020-01-12,2020-02-11
4757,3985,91,2019-06-12,2019-06-25
4758,1533,16,2020-08-29,2020-09-22
4759,1847,92,2020-07-30,2020-08-06
4760,1471,77,2021-04-12,2021-05-12
4761,3541,22,2019-11-30,2019-12-08
4762,2702,94,2020-12-05,2020-12-31
4763,2821,59,2020-05-03,2020-05-25
